tconst,cast_avg_movie_rating,cast_avg_votes_per_movie,cast_avg_total_movies,cast_avg_rating_std_dev,cast_avg_high_rated_movie_count,cast_avg_career_span,cast_avg_recent_avg_rating,movie_rating
tt9722418,6.60760176261266,14906.980740740739,11.7,1.4305007641494913,1.5,19.7,7.45891642709573,8.4
tt9730822,5.457200339880952,2164.769919590643,7.5,0.9617873035422544,0.0,12.625,5.47500004654839,4.8
tt10039364,5.551178471809285,1106.8501683501684,20.0,0.7532069841964826,0.0,31.5,5.6708332896232605,5.7
tt10042622,5.56262514530084,3104.453113553114,8.571428571428571,1.2682443447933462,0.2857142857142857,15.714285714285714,5.078571404729571,4.5
tt10396450,5.64000533750821,3288.3837121212127,15.0,1.284585139583918,0.6666666666666666,14.833333333333334,5.774722143676546,6.1
tt10399114,5.315476193314507,26694.10714285714,17.0,1.6955084311000528,1.0,15.5,4.991666634877523,4.0
tt10399674,5.389416008599536,1260.7653902116404,15.444444444444445,1.1736009875531948,0.0,17.444444444444443,4.942450146616241,3.5
tt10400198,6.300000095367432,33.6,5.0,2.2282280639951995,0.0,5.0,6.300000095367432,7.8
tt10597418,5.456666644414266,968.7,5.2,1.655127584981954,0.6,7.2,5.236666679382324,4.0
tt10598156,5.995978532721422,7769.135733775548,46.375,1.5428097849319469,3.625,20.875,5.7939158324187705,3.8
tt10602182,6.138531746561565,1633.9920634920636,19.75,0.6338493393816658,0.0,16.75,6.234166685740153,6.4
tt10610330,5.817999992370606,539.8709090909091,18.5,0.786257717206663,0.0,24.0,5.785714272941862,5.9
tt10938882,5.678888829549154,220.7111111111111,6.0,1.4348518100068863,0.0,12.666666666666666,5.755555444293552,7.7
tt10944276,5.736830987945309,47421.842989530276,17.75,1.1697169794967577,0.625,23.625,5.508191345880429,4.8
tt10952782,5.530235332976581,4983.5095991561175,19.0,0.7872313154672271,0.0,17.0,5.512777715259128,5.6
tt10954526,6.224999952316284,519.9,6.25,0.7287710392883794,0.0,9.0,5.599999904632568,5.6
tt10959454,4.879623756263551,434.9072290589144,15.88888888888889,1.151744650881529,0.5555555555555556,8.222222222222221,4.885425756905387,3.9
tt11339636,6.2576389610767365,143.11805555555554,7.75,1.4336472340144295,0.25,9.0,6.162500083446503,7.5
tt11609174,5.026289583182219,7136.145409692249,34.3,1.397892127629403,0.7,26.7,5.729989921756855,6.1
tt11613096,6.988888846503364,1605.4444444444443,11.0,1.6003472259375124,3.0,22.0,7.0,8.8
tt11619524,5.253380679813299,2314.682859848485,7.875,1.2290404764987515,0.25,10.125,5.043869029624122,5.1
tt11624076,4.947727271553242,114.10606060606061,9.75,1.9757558556486923,0.25,9.75,3.4916666249434156,2.3
tt11628712,5.0,38.333333333333336,4.0,0.9165152014238249,0.0,5.0,4.599999904632568,5.2
tt11980564,4.327326881870973,333.54918018489445,31.714285714285715,1.2256209559308442,0.0,23.142857142857142,4.3519047248931155,5.6
tt12003124,5.864333428541819,106.6,8.2,1.68755226714908,1.0,8.0,5.488181946494363,4.8
tt12004238,5.577974125516772,14229.572743234672,46.0,1.5280140477611919,1.4285714285714286,26.571428571428573,5.698416538474666,6.2
tt12008944,5.451428577067359,226.45396825396824,22.6,0.6994828395647689,0.0,16.4,5.395000004768372,5.5
tt12354878,6.542692345533615,435.6794871794872,8.4,0.9520269567240908,0.6,17.8,6.149999976158142,6.1
tt12356852,5.505378097227739,39185.09707653458,10.25,1.199298962035125,0.5,18.125,5.046666795015335,4.8
