director_id,director_experience,director_quality,director_total_votes
nm16171213,1,9.300000190734863,17
nm16188421,1,5.400000095367432,11
nm1655391,1,6.0,18
nm1874114,1,7.300000190734863,16
nm10991909,1,9.600000381469727,43
nm13529694,1,6.800000190734863,26
nm7700678,1,6.599999904632568,2434
nm7607709,1,5.699999809265137,8
nm15822868,1,2.799999952316284,8
nm8762271,1,5.5,15
nm7613065,1,6.800000190734863,1330
nm16265725,1,7.5,7
nm10978364,1,9.199999809265137,13
nm14006206,1,7.699999809265137,51
nm16283021,1,7.699999809265137,7
nm2847370,1,5.900000095367432,68916
nm8080443,1,6.199999809265137,19411
nm2341629,1,4.400000095367432,2772
nm16294870,1,8.0,53
nm14145392,1,9.199999809265137,7
nm14422573,1,4.800000190734863,11
nm16304826,1,9.600000381469727,17
nm0223338,1,6.599999904632568,16
nm16319930,1,7.599999904632568,58
nm0652931,1,5.800000190734863,12
nm4006969,4,6.525000095367432,481
nm16051978,1,9.0,48
nm0905295,1,7.0,27
nm5479742,3,6.833333174387614,52
nm3587698,2,6.150000095367432,122
nm16332821,1,6.800000190734863,7
nm2581684,1,7.599999904632568,17
nm16337859,1,8.899999618530273,19
nm16355737,1,9.199999809265137,12
nm2790055,1,6.400000095367432,1556
nm1822968,1,7.199999809265137,44
nm16458539,1,2.299999952316284,8
nm2100637,1,8.199999809265137,21
nm8759639,1,6.300000190734863,7
nm5079723,1,9.600000381469727,83
nm3583675,1,8.300000190734863,6
nm8924114,1,7.400000095367432,18
nm3189793,1,6.599999904632568,203
nm2289455,1,7.800000190734863,8
nm16383453,1,7.800000190734863,170
nm7131080,1,8.800000190734863,9
nm16385289,1,8.600000381469727,7
nm4941355,1,8.300000190734863,106
nm0586857,1,6.400000095367432,17
nm11277272,1,7.199999809265137,18
nm9130739,2,5.8999998569488525,22
nm6060855,1,6.199999809265137,265
nm16411951,1,8.199999809265137,39
nm8206843,1,2.5,51
nm2335451,1,9.399999618530273,45
nm5230233,1,9.199999809265137,19
nm16422483,1,8.800000190734863,2197
nm12243091,1,5.699999809265137,159
nm10514492,1,9.5,7
nm16433907,1,5.800000190734863,23
nm16433913,1,5.800000190734863,23
nm13573758,1,3.0999999046325684,205
nm16435353,1,9.199999809265137,19
nm16446839,1,9.699999809265137,301
nm2287164,1,8.5,80
nm11431501,1,5.300000190734863,13
nm11043452,1,8.800000190734863,56
nm16459837,1,8.800000190734863,219
nm10480394,1,6.300000190734863,11
nm3845949,1,8.699999809265137,11
nm6481281,1,7.199999809265137,18
nm3579294,1,7.400000095367432,27
nm2931674,1,6.400000095367432,107
nm1951302,1,6.0,61
nm16470309,1,9.100000381469727,32
nm0127402,1,8.699999809265137,20
nm1543859,1,6.199999809265137,19
nm10082830,1,9.300000190734863,7
nm7559801,2,7.700000047683716,36
nm16483010,1,8.699999809265137,67
nm10512604,1,7.199999809265137,166
nm3461418,1,2.200000047683716,5
nm16496349,1,9.399999618530273,8
nm7616740,1,8.5,7
nm16530291,1,7.300000190734863,13
nm1965378,1,7.5,14
nm16530912,1,4.099999904632568,1114
nm7446036,1,8.0,14
nm0416119,1,4.400000095367432,8
nm0663482,1,8.399999618530273,9
nm16550882,1,6.300000190734863,120
nm1773569,1,8.199999809265137,11
nm14310526,1,9.5,85
nm1556445,1,6.300000190734863,1559
nm2283232,1,7.800000190734863,8
nm3798980,1,6.900000095367432,10
nm0562090,2,3.850000023841858,357
nm8780099,1,7.199999809265137,172
nm6723024,1,9.0,11
nm4547179,1,6.599999904632568,8
nm4768105,1,7.0,15
nm6817633,1,6.800000190734863,11
nm1730895,1,6.800000190734863,4635
nm3901401,1,6.599999904632568,179
nm16586520,1,5.800000190734863,795
nm16588940,1,8.899999618530273,102
nm0255528,1,8.800000190734863,12
nm16600344,1,8.0,2013
nm16605153,1,8.199999809265137,8
nm3578791,1,6.400000095367432,50
nm14489498,1,6.699999809265137,85
nm6192966,1,2.0999999046325684,18
nm0208667,1,7.099999904632568,15
nm4915856,1,8.300000190734863,16
nm16626669,1,8.0,7
nm16629836,1,6.800000190734863,52
nm2893147,2,3.4999998807907104,307
nm16643182,1,9.800000190734863,78
nm3132860,1,5.0,15
nm16690357,1,8.899999618530273,9
nm0853535,1,6.300000190734863,113
nm7963859,1,7.0,119
nm16463542,1,5.400000095367432,7
nm8306468,1,8.399999618530273,26
nm0037874,1,8.100000381469727,66
nm3438646,1,6.199999809265137,10
nm16734866,1,7.800000190734863,33
nm14214070,1,8.600000381469727,149
nm14439425,1,8.399999618530273,11
nm11600085,1,8.699999809265137,49
nm3208532,1,6.5,22
nm0743164,1,3.299999952316284,17
nm16750154,1,2.299999952316284,28
nm16580952,1,8.699999809265137,7
nm3318709,1,4.5,83
nm16759909,1,6.0,995
nm16757465,1,6.099999904632568,23
nm0495587,1,8.5,31
nm0855300,1,6.900000095367432,124
nm3699281,1,7.5,17
nm8720634,1,5.599999904632568,9
nm12562352,1,7.5,21
nm2776253,1,8.5,29
nm16180433,1,9.300000190734863,27
nm2120490,1,7.800000190734863,10
nm0256983,1,9.800000190734863,11
nm2606829,1,6.900000095367432,66
nm13045220,1,6.599999904632568,5
nm3338909,1,9.600000381469727,13
nm16871880,1,9.899999618530273,21
nm11582508,1,8.899999618530273,18
nm9214225,1,7.900000095367432,179
nm16875378,1,7.900000095367432,179
nm16876541,1,4.699999809265137,41
nm4628485,1,5.699999809265137,313
nm16907573,1,9.300000190734863,10
nm11314796,1,7.800000190734863,44
nm3486709,1,7.300000190734863,182
nm6452747,1,7.199999809265137,5
nm8359858,1,7.900000095367432,7
nm2191279,1,6.300000190734863,115
nm1483411,1,6.400000095367432,26
nm5743104,1,7.300000190734863,20
nm1802121,1,7.599999904632568,8
nm8735464,1,9.5,12
nm2252124,1,7.199999809265137,119
nm16776629,1,9.0,10
nm2002321,1,7.099999904632568,223
nm16980668,1,8.199999809265137,12
nm10196049,2,7.799999952316284,47
nm8583456,1,5.599999904632568,18
nm7254452,1,8.100000381469727,31
nm7652040,1,8.300000190734863,54
nm3872648,1,5.0,79
nm17040713,1,8.300000190734863,146
nm2087225,1,9.800000190734863,90
nm10902947,1,9.800000190734863,5
nm7490949,1,8.100000381469727,11
nm8113547,1,8.100000381469727,11
nm9256743,1,4.699999809265137,8
nm4781393,1,8.699999809265137,19
nm6043244,1,7.0,5
nm0397171,1,6.900000095367432,190
nm11725454,1,5.800000190734863,6
nm17118467,1,9.699999809265137,1108
nm9375231,1,9.300000190734863,11
nm3895777,1,7.199999809265137,12
nm17123388,1,8.5,7
nm16639966,1,8.5,2018
nm15118306,1,7.800000190734863,8
nm3469020,1,6.900000095367432,89
nm1035947,1,8.399999618530273,11
nm3618660,1,8.199999809265137,23
nm2249534,1,6.0,445
nm0253638,1,8.5,24
nm4999846,1,8.399999618530273,84
nm1186269,1,5.099999904632568,405
nm0940540,1,8.600000381469727,38
nm6622053,1,2.700000047683716,228
nm1089252,1,7.199999809265137,26
nm1471372,1,6.699999809265137,17228
nm1788067,1,6.300000190734863,20
nm0130369,1,7.5,40
nm3319021,1,5.199999809265137,4695
nm0546440,1,5.900000095367432,2835
nm0171824,1,6.900000095367432,37
nm0942875,1,5.599999904632568,1516
nm1841838,1,8.0,34
nm0001218,1,5.300000190734863,1079
nm2585605,1,6.5,115
nm5586459,1,9.300000190734863,56
nm7261554,1,4.099999904632568,118
nm1123558,1,7.0,7
nm5263199,1,5.300000190734863,146
nm4006117,1,6.599999904632568,31
nm1660402,1,4.699999809265137,42
nm4374310,1,5.5,1061
nm7523798,1,4.0,44
nm1602528,1,6.400000095367432,17214
nm4931151,1,3.5999999046325684,365
nm4433809,1,5.300000190734863,109
nm4056526,1,7.699999809265137,17
nm0438201,1,4.0,416
nm2924501,1,4.699999809265137,214
nm6400198,1,7.800000190734863,25
nm3590611,1,5.599999904632568,474
nm0934437,1,9.699999809265137,8
nm0222894,1,8.899999618530273,12
nm3193825,1,4.699999809265137,35
nm1270069,1,5.300000190734863,23058
nm1814281,1,3.700000047683716,149
nm3667291,2,5.1499998569488525,139
nm8048651,1,6.199999809265137,28
nm3602477,1,6.300000190734863,169
nm3066543,1,5.400000095367432,253
nm3742948,1,6.900000095367432,1147
nm0787135,1,3.4000000953674316,3860
nm1832808,1,6.199999809265137,45
nm2758338,2,3.549999952316284,366
nm2492033,1,5.699999809265137,325
nm3879307,1,2.5,335
nm2908199,1,6.400000095367432,547
nm0271095,1,8.199999809265137,47
nm2081348,1,4.0,17
nm8472865,1,5.800000190734863,43
nm3852970,1,5.400000095367432,516
nm0721328,1,6.5,67
nm0660528,1,7.0,4869
nm8450363,1,6.800000190734863,127
nm2601360,1,3.5999999046325684,48
nm3757951,1,7.0,328
nm3178903,1,7.900000095367432,41
nm6777442,1,3.5999999046325684,10
nm2513093,1,8.800000190734863,11
nm5634323,1,5.900000095367432,4552
nm1989536,1,1.600000023841858,348858
nm8555788,1,6.199999809265137,16
nm3047426,1,6.400000095367432,19
nm0146455,1,4.300000190734863,2713
nm1161979,2,4.200000047683716,889
nm0348181,2,7.549999952316284,859249
nm2859976,1,6.699999809265137,22616
nm1803711,1,5.800000190734863,604
nm1058247,1,6.400000095367432,336
nm2999308,1,3.299999952316284,581
nm1187920,1,5.699999809265137,88
nm3326136,1,5.300000190734863,303
nm0062189,1,7.0,614
nm0995301,1,7.0,58
nm1369375,1,6.300000190734863,105
nm4349658,1,5.300000190734863,425
nm2542027,1,4.199999809265137,11
nm2769782,1,6.599999904632568,17
nm3466530,1,6.599999904632568,12
nm3301365,1,6.699999809265137,6
nm1172832,1,8.5,15
nm7435670,1,6.599999904632568,6716
nm3432768,1,8.699999809265137,51
nm6566743,1,7.400000095367432,5
nm0339030,1,6.800000190734863,98555
nm3545949,1,3.799999952316284,48
nm1810789,1,9.0,13
nm3119571,1,7.099999904632568,22
nm4921095,1,7.0,15671
nm4644604,1,6.400000095367432,24
nm4545198,1,2.5999999046325684,1295
nm0268627,1,7.800000190734863,24
nm6010752,1,5.199999809265137,19
nm2087548,1,5.800000190734863,142
nm6003736,1,5.400000095367432,76
nm1756518,1,8.5,15
nm0605049,1,7.5,89
nm0615556,1,5.599999904632568,86
nm1402325,1,4.099999904632568,1283
nm2263496,1,3.4000000953674316,164
nm7773218,1,3.9000000953674316,894
nm3703061,1,6.699999809265137,33
nm1949089,1,6.800000190734863,200
nm0506802,1,6.5,4674
nm0338606,1,5.0,1380
nm3666971,1,7.099999904632568,8
nm1820664,1,6.599999904632568,143
nm4698553,1,5.199999809265137,2120
nm0037708,2,5.199999809265137,48329
nm2285088,1,5.800000190734863,6
nm5230597,1,9.0,36
nm9395206,1,6.599999904632568,27
nm8083973,1,5.900000095367432,4116
nm1037830,1,6.0,76
nm0700242,1,6.800000190734863,1064
nm3883536,1,4.800000190734863,32
nm0847859,1,6.400000095367432,21521
nm1031639,1,6.300000190734863,73915
nm0218621,1,5.5,927
nm4259291,1,7.199999809265137,21
nm1028698,1,7.0,10
nm0693014,1,9.800000190734863,49
nm1536866,1,6.599999904632568,12
nm9512710,1,7.699999809265137,11
nm0000929,1,5.400000095367432,152
nm4713793,1,5.400000095367432,1295
nm2488741,1,5.599999904632568,37
nm6049015,1,4.099999904632568,212
nm9600438,1,7.800000190734863,35
nm0044803,1,4.699999809265137,4219
nm7189926,1,7.900000095367432,12
nm5903097,1,5.199999809265137,416
nm3399470,1,6.199999809265137,100
nm7821031,1,4.199999809265137,150
nm0563826,1,7.800000190734863,42
nm1349604,2,5.200000047683716,457
nm2534343,1,5.300000190734863,150
nm4684409,1,5.0,294
nm2662411,1,5.5,250
nm0385726,1,3.200000047683716,175
nm1060164,1,4.800000190734863,219
nm1334526,1,5.599999904632568,40914
nm0373338,1,6.400000095367432,1321
nm1254500,1,3.9000000953674316,505
nm6519861,1,5.099999904632568,116
nm7978997,1,7.900000095367432,12
nm7025441,1,8.399999618530273,10
nm1684548,1,5.0,446
nm5001749,1,7.800000190734863,60
nm7010533,1,3.9000000953674316,887
nm1409468,1,3.5,99
nm0372471,1,5.300000190734863,245
nm8896961,1,6.900000095367432,152
nm2934193,1,4.300000190734863,265
nm3006670,1,5.800000190734863,26
nm9919417,1,8.800000190734863,42
nm2180091,1,6.0,1225
nm9940657,1,9.199999809265137,6
nm11884379,1,6.5,11
nm5848566,1,8.699999809265137,21
nm9977958,1,4.300000190734863,20
nm4774606,1,5.199999809265137,99
nm0801327,1,6.5,4022
nm5326130,1,6.599999904632568,191
nm9992900,1,4.400000095367432,23
nm2427763,1,4.800000190734863,764
nm0994370,1,3.0,165
nm4644677,1,4.099999904632568,309
nm2509927,1,3.4000000953674316,447
nm8725490,1,4.900000095367432,74
nm2109520,1,6.900000095367432,49
nm0359141,1,4.800000190734863,246
nm3380445,1,4.699999809265137,75
nm10079112,1,4.699999809265137,1766
nm6624301,1,9.899999618530273,11
nm0616959,1,6.900000095367432,288
nm6689639,1,4.5,56
nm1291828,1,6.0,2388
nm3707864,1,6.099999904632568,240
nm3515291,1,3.799999952316284,221
nm3650604,1,3.9000000953674316,604
nm0727909,1,8.0,27
nm3588863,1,4.199999809265137,519
nm4573472,1,7.400000095367432,35
nm10146272,1,6.900000095367432,75
nm5454488,1,5.0,149
nm0713576,1,8.800000190734863,52
nm1126273,1,4.599999904632568,308
nm1101189,1,7.199999809265137,22
nm0038093,1,7.900000095367432,47
nm1339400,1,6.400000095367432,11217
nm3599770,1,5.699999809265137,88
nm0813329,1,5.5,27
nm4682080,1,8.5,16
nm3260296,1,5.099999904632568,226
nm1382167,1,5.5,210
nm2127315,1,6.699999809265137,67175
nm4888265,1,7.300000190734863,91
nm8078494,1,5.099999904632568,149
nm3491111,1,3.4000000953674316,691
nm2266195,1,9.800000190734863,9
nm5078454,1,4.699999809265137,335
nm2527310,1,7.599999904632568,41
nm7372429,1,6.5,488
nm3478084,1,7.699999809265137,65
nm6078543,1,7.099999904632568,38
nm9612708,1,7.199999809265137,7
nm4799854,1,6.300000190734863,492
nm10304385,1,2.4000000953674316,29
nm0007045,1,5.099999904632568,7086
nm2504290,1,7.599999904632568,12
nm1306819,1,6.900000095367432,6410
nm5212605,1,7.699999809265137,18
nm2291249,1,6.099999904632568,16
nm7033883,1,4.599999904632568,813
nm1717924,1,7.099999904632568,18216
nm10072032,1,2.700000047683716,344
nm3985244,1,6.0,110
nm8071005,1,4.099999904632568,18
nm3114464,1,6.599999904632568,10
nm10414240,1,6.5,19
nm6488738,1,7.099999904632568,44
nm9721191,1,8.300000190734863,196
nm8478067,1,7.199999809265137,40
nm4262993,1,5.5,617
nm8783498,1,5.599999904632568,120
nm0896979,1,2.0,217
nm1982889,1,8.399999618530273,10
nm2660375,1,5.0,2518
nm1043713,1,4.599999904632568,41
nm10468865,1,3.5999999046325684,13
nm0349030,1,4.5,189
nm10488262,1,8.199999809265137,43
nm5762091,1,6.300000190734863,42256
nm1443306,1,5.5,314
nm1439333,1,5.5,3879
nm1932959,1,7.199999809265137,3211
nm8664112,1,4.199999809265137,92
nm8067036,1,7.400000095367432,52
nm0842379,1,5.199999809265137,159
nm3584411,1,7.400000095367432,32
nm0000709,3,5.600000063578288,114549
nm2106459,1,2.5999999046325684,310
nm7053856,1,7.400000095367432,104
nm4494278,1,6.699999809265137,761
nm0791140,1,4.699999809265137,234
nm3185193,3,4.566666762034099,486
nm4597102,1,7.199999809265137,37
nm1065111,1,4.199999809265137,69
nm9619798,3,5.566666603088379,375
nm1109126,2,4.950000047683716,532
nm5282122,2,5.450000047683716,1056
nm2366527,1,6.800000190734863,4826
nm0563243,2,4.6499998569488525,22456
nm5720768,1,5.0,21
nm7618090,1,9.0,95
nm1674617,2,7.099999904632568,17
nm4982082,1,8.800000190734863,10
nm2416074,1,7.400000095367432,23
nm6424427,2,7.1000001430511475,15387
nm1283651,3,7.566666603088379,560
nm0192478,1,6.099999904632568,46209
nm8060725,3,4.233333269755046,2498
nm4568536,1,5.099999904632568,114
nm7944995,3,3.599999984105428,449
nm0583659,8,5.087500035762787,1798
nm8001323,6,5.816666642824809,596
nm3356730,1,6.599999904632568,23
nm8690143,1,6.300000190734863,9
nm7495509,2,6.549999952316284,261
nm1999473,3,7.233333428700765,65066
nm2430523,1,9.0,7
nm1680229,4,6.1499998569488525,2631
nm0805246,3,7.200000127156575,367
nm2385963,3,5.600000063578288,1071
nm0565955,1,8.600000381469727,33
nm3891250,2,5.799999952316284,10330
nm6042795,1,7.0,6
nm0305017,3,6.733333269755046,30135
nm1571412,2,6.25,19069
nm5128863,2,6.249999761581421,4088
nm0706485,1,2.5,59316
nm1667095,4,3.550000011920929,1632
nm2030805,1,6.599999904632568,507
nm0303666,1,4.099999904632568,267
nm1367142,5,4.979999923706055,1920
nm2914215,3,4.066666682561238,88
nm0708698,2,5.849999904632568,2852
nm1458965,2,4.950000047683716,725
nm2313477,1,5.5,11
nm9901526,1,7.599999904632568,50
nm2007746,2,6.5,280
nm1389814,1,7.199999809265137,1405
nm1362612,1,8.399999618530273,25
nm1473091,2,5.050000190734863,8405
nm1257492,7,6.571428571428571,17781
nm6280051,3,6.800000190734863,130
nm7799059,3,6.300000031789144,243
nm6817501,3,5.6333333651224775,3449
nm2182980,1,6.099999904632568,75
nm3515157,2,4.400000095367432,2101
nm0777593,2,7.299999952316284,332
nm4180240,1,6.900000095367432,2705
nm2415675,1,2.799999952316284,44
nm15616361,1,8.5,1938
nm5244577,1,6.199999809265137,735
nm5856856,1,6.5,46
nm6527118,2,6.1000001430511475,633
nm3172762,2,6.999999761581421,153
nm3091159,1,7.599999904632568,30
nm0862821,1,5.5,41
nm1659741,1,5.900000095367432,1203
nm3580196,1,4.400000095367432,3734
nm3401472,1,7.199999809265137,22
nm1578836,2,7.799999952316284,2565
nm6085663,1,8.0,988
nm2707990,1,6.199999809265137,46
nm0005093,1,7.099999904632568,35178
nm0000399,2,6.75,295877
nm10827765,1,5.800000190734863,16
nm3210041,1,5.0,1213
nm0190502,2,6.849999904632568,330
nm10786350,2,6.700000047683716,23
nm3541269,1,7.0,16
nm6764430,1,7.099999904632568,11
nm8446571,4,4.699999928474426,218
nm1453507,1,3.200000047683716,130
nm2305561,6,5.300000031789144,2403
nm0109359,1,5.300000190734863,63151
nm1013583,1,7.300000190734863,1001
nm5775166,1,7.099999904632568,9
nm2260872,2,4.5,78521
nm1849258,1,4.199999809265137,1845
nm1339032,1,4.900000095367432,28
nm0022450,1,4.699999809265137,24
nm10300151,2,4.050000071525574,3080
nm8929567,1,5.5,125
nm0383688,2,6.3500001430511475,7909
nm2415918,2,5.550000190734863,757
nm5907657,1,7.300000190734863,34
nm3464186,3,6.199999968210856,15055
nm0464846,2,6.549999952316284,6279
nm7456426,1,6.400000095367432,15
nm3931559,1,5.800000190734863,40
nm1329356,1,6.400000095367432,373
nm6331689,1,8.199999809265137,69
nm0394483,4,5.675000011920929,435
nm9458986,1,9.300000190734863,14
nm1885520,1,6.0,190
nm5736200,2,6.549999952316284,7628
nm2705626,1,8.100000381469727,55
nm3624890,1,6.5,62
nm10077600,1,3.200000047683716,14
nm10963685,1,7.300000190734863,48
nm3207292,1,6.400000095367432,985
nm11369089,1,7.900000095367432,33
nm10977473,1,6.5,84
nm4644428,1,4.599999904632568,29
nm2755672,1,7.300000190734863,27
nm2528557,1,5.800000190734863,3436
nm3705692,1,2.9000000953674316,461
nm1562288,2,4.449999809265137,385
nm14599716,1,5.0,4058
nm8647902,1,3.0999999046325684,124
nm0196930,1,5.0,1838
nm4757208,2,4.700000047683716,2086
nm7725115,1,4.300000190734863,2601
nm2028084,1,5.300000190734863,1378
nm11017569,1,7.0,1122
nm15537825,5,6.180000114440918,3197
nm0118767,1,7.5,31
nm5464740,1,5.599999904632568,3583
nm0790743,2,3.700000047683716,138
nm0838289,4,4.700000047683716,18571
nm10119159,1,8.100000381469727,10
nm7281723,1,6.099999904632568,17
nm3532398,1,5.900000095367432,92
nm10983311,1,6.699999809265137,15
nm2940645,1,6.099999904632568,93
nm5507389,1,6.800000190734863,64
nm2885684,1,7.0,60
nm9352094,1,6.300000190734863,15
nm6721630,1,7.099999904632568,73
nm0337053,1,5.599999904632568,7153
nm0053028,3,6.566666762034099,57754
nm0329252,1,3.299999952316284,132
nm8493528,2,6.299999952316284,421
nm11063562,1,3.9000000953674316,49
nm7974060,2,5.900000095367432,66
nm2041678,2,6.700000047683716,2303
nm5246898,3,4.800000031789144,2910
nm9901833,1,6.599999904632568,4156
nm6311362,1,6.400000095367432,32
nm12795783,1,3.5999999046325684,53
nm7146404,1,9.399999618530273,11
nm7910215,1,8.899999618530273,11
nm1418569,1,8.899999618530273,37
nm5582587,2,5.099999904632568,747
nm7878353,2,6.349999904632568,81
nm2373053,2,6.3500001430511475,19
nm5654235,3,7.333333174387614,324
nm11056917,2,5.099999904632568,115
nm7435942,2,8.300000190734863,55
nm0585011,2,6.400000095367432,15864
nm5864342,1,2.5999999046325684,354
nm1533201,1,6.0,11630
nm5686778,1,6.800000190734863,312
nm0501161,2,5.700000047683716,967
nm5697824,1,3.5,102
nm0911652,2,7.099999904632568,202
nm0538770,1,4.5,366
nm11113564,1,7.900000095367432,18
nm10026276,1,2.4000000953674316,184
nm1066739,5,6.9,505
nm5474373,1,2.4000000953674316,174
nm2749141,1,4.300000190734863,225
nm4008890,1,5.0,3764
nm7569973,1,1.399999976158142,54
nm6332561,1,8.100000381469727,393
nm11132221,2,4.400000095367432,68
nm0172614,3,4.066666603088379,12796
nm0001244,2,7.150000095367432,210
nm5438589,3,7.300000190734863,3057
nm9959993,3,4.766666730244954,1133
nm4186259,1,6.0,72
nm10459103,1,7.599999904632568,112
nm3386194,1,4.0,1024
nm15856793,1,4.099999904632568,135
nm3929427,1,6.5,1362
nm1761358,2,6.3999998569488525,1191
nm1117075,1,6.400000095367432,3405
nm6228292,1,8.399999618530273,46
nm8519255,1,5.599999904632568,210
nm0000185,2,5.050000190734863,5718
nm10051351,1,7.0,133
nm0745043,2,6.949999809265137,700
nm5473172,1,6.0,180
nm0519354,1,6.199999809265137,53
nm0005917,1,5.699999809265137,734
nm1459601,3,5.899999936421712,4006
nm1953798,1,7.300000190734863,440
nm0289800,3,7.200000127156575,3518
nm0155400,1,5.300000190734863,380
nm5054501,1,5.800000190734863,96
nm2788015,3,6.566666762034099,181444
nm7995949,1,5.300000190734863,219
nm11196979,2,6.700000047683716,1487
